Member Entity ID,Parent Entity ID,Campus ID,Relationship,Source Record ID,Observation ID,Relationship Basis,Registry Version
building:4916e20a5447409c,campus-inferred:ab60e849fb086c44,campus-inferred:ab60e849fb086c44,building_in_campus,im3-source:30972968ebd9d986,im3:30972968ebd9d986,source-native building observation,9.6.2
building:4916e20a5447409c,campus-inferred:ab60e849fb086c44,campus-inferred:ab60e849fb086c44,building_in_campus,osm-way-931732650,gigawatt:osm-way-931732650,source-native building observation,9.6.2
building:5a7141c2fa8c308b,campus-inferred:8e4d2c0240bcf776,campus-inferred:8e4d2c0240bcf776,building_in_campus,im3-source:58a65093607b20bd,im3:58a65093607b20bd,source-native building observation,9.6.2
building:5a7141c2fa8c308b,campus-inferred:8e4d2c0240bcf776,campus-inferred:8e4d2c0240bcf776,building_in_campus,osm-way-1024051997,gigawatt:osm-way-1024051997,source-native building observation,9.6.2
building:4270bfb3ce949246,campus-inferred:8e4d2c0240bcf776,campus-inferred:8e4d2c0240bcf776,building_in_campus,im3-source:9d875cee69d9860b,im3:9d875cee69d9860b,source-native building observation,9.6.2
building:4270bfb3ce949246,campus-inferred:8e4d2c0240bcf776,campus-inferred:8e4d2c0240bcf776,building_in_campus,osm-way-1024051963,gigawatt:osm-way-1024051963,source-native building observation,9.6.2
building:3bb2ac1795b2c97c,campus-inferred:8e4d2c0240bcf776,campus-inferred:8e4d2c0240bcf776,building_in_campus,im3-source:f90f10a8e6cffffe,im3:f90f10a8e6cffffe,source-native building observation,9.6.2
building:3bb2ac1795b2c97c,campus-inferred:8e4d2c0240bcf776,campus-inferred:8e4d2c0240bcf776,building_in_campus,osm-way-1035123473,gigawatt:osm-way-1035123473,source-native building observation,9.6.2
building:66638eea0ddbee86,campus-inferred:dc0a2402b77f5754,campus-inferred:dc0a2402b77f5754,building_in_campus,im3-source:0ebc533745815e2d,im3:0ebc533745815e2d,source-native building observation,9.6.2
building:e8fe82410c39d031,campus-inferred:dc0a2402b77f5754,campus-inferred:dc0a2402b77f5754,building_in_campus,osm-way-46831933,gigawatt:osm-way-46831933,source-native building observation,9.6.2
building:efaa7489b6bf196c,campus-inferred:0b0366a1063aba25,campus-inferred:0b0366a1063aba25,building_in_campus,im3-source:1a31b05b17be0424,im3:1a31b05b17be0424,source-native building observation,9.6.2
building:efaa7489b6bf196c,campus-inferred:0b0366a1063aba25,campus-inferred:0b0366a1063aba25,building_in_campus,osm-way-1287260554,gigawatt:osm-way-1287260554,source-native building observation,9.6.2
building:4e7182695bf5338e,campus-inferred:0b0366a1063aba25,campus-inferred:0b0366a1063aba25,building_in_campus,im3-source:35fbdc26ff820fdc,im3:35fbdc26ff820fdc,source-native building observation,9.6.2
building:4e7182695bf5338e,campus-inferred:0b0366a1063aba25,campus-inferred:0b0366a1063aba25,building_in_campus,osm-way-1287260555,gigawatt:osm-way-1287260555,source-native building observation,9.6.2
building:c56af80d050a7478,campus-inferred:0b0366a1063aba25,campus-inferred:0b0366a1063aba25,building_in_campus,im3-source:94100d1aa4679de8,im3:94100d1aa4679de8,source-native building observation,9.6.2
building:c56af80d050a7478,campus-inferred:0b0366a1063aba25,campus-inferred:0b0366a1063aba25,building_in_campus,osm-way-1280340214,gigawatt:osm-way-1280340214,source-native building observation,9.6.2
building:f2e467ffe534f314,campus-inferred:6c6b8cc935548533,campus-inferred:6c6b8cc935548533,building_in_campus,im3-source:e40af44d6ef77c97,im3:e40af44d6ef77c97,source-native building observation,9.6.2
building:f2e467ffe534f314,campus-inferred:6c6b8cc935548533,campus-inferred:6c6b8cc935548533,building_in_campus,osm-way-239147373,gigawatt:osm-way-239147373,source-native building observation,9.6.2
building:ef35f7d54e9b46e0,campus-inferred:6c6b8cc935548533,campus-inferred:6c6b8cc935548533,building_in_campus,osm-node-9669639033,gigawatt:osm-node-9669639033,source-native building observation,9.6.2
building:a5b36a8b918fb403,campus-inferred:11fbc141f8684ce2,campus-inferred:11fbc141f8684ce2,building_in_campus,im3-source:76db4117c56c985f,im3:76db4117c56c985f,source-native building observation,9.6.2
building:c99f2143bce31030,campus-inferred:11fbc141f8684ce2,campus-inferred:11fbc141f8684ce2,building_in_campus,osm-way-1276518687,gigawatt:osm-way-1276518687,source-native building observation,9.6.2
building:a6b2f3e88b4ece26,campus-inferred:4c806380785a99bb,campus-inferred:4c806380785a99bb,building_in_campus,im3-source:d2693a042b60c80a,im3:d2693a042b60c80a,source-native building observation,9.6.2
building:60030ada071ba230,campus-inferred:4c806380785a99bb,campus-inferred:4c806380785a99bb,building_in_campus,osm-way-701923200,gigawatt:osm-way-701923200,source-native building observation,9.6.2
building:e4f586f881ec4b65,campus-inferred:2f31659401a6c3de,campus-inferred:2f31659401a6c3de,building_in_campus,osm-way-701923202,gigawatt:osm-way-701923202,source-native building observation,9.6.2
building:3a0fe48c39ce92c8,campus-inferred:2f31659401a6c3de,campus-inferred:2f31659401a6c3de,building_in_campus,osm-way-701923203,gigawatt:osm-way-701923203,source-native building observation,9.6.2
building:cc2bf7af2a57e8c6,campus-inferred:0773f437043a689a,campus-inferred:0773f437043a689a,building_in_campus,im3-source:31dee2d9d6cfb7ca,im3:31dee2d9d6cfb7ca,source-native building observation,9.6.2
building:3bdae182484916b7,campus-inferred:0773f437043a689a,campus-inferred:0773f437043a689a,building_in_campus,im3-source:94a317653d658940,im3:94a317653d658940,source-native building observation,9.6.2
building:f1023780ef172264,campus-inferred:0773f437043a689a,campus-inferred:0773f437043a689a,building_in_campus,im3-source:f47bcbea2c0bc511,im3:f47bcbea2c0bc511,source-native building observation,9.6.2
building:42ab344f08d239f3,campus-inferred:f7fb19d02ca54b66,campus-inferred:f7fb19d02ca54b66,building_in_campus,im3-source:2ee800490e078f77,im3:2ee800490e078f77,source-native building observation,9.6.2
building:42ab344f08d239f3,campus-inferred:f7fb19d02ca54b66,campus-inferred:f7fb19d02ca54b66,building_in_campus,osm-way-1132541700,gigawatt:osm-way-1132541700,source-native building observation,9.6.2
building:91cf706221aa8615,campus-inferred:f7fb19d02ca54b66,campus-inferred:f7fb19d02ca54b66,building_in_campus,im3-source:55ecce0c3e9246dc,im3:55ecce0c3e9246dc,source-native building observation,9.6.2
building:91cf706221aa8615,campus-inferred:f7fb19d02ca54b66,campus-inferred:f7fb19d02ca54b66,building_in_campus,osm-way-1030970564,gigawatt:osm-way-1030970564,source-native building observation,9.6.2
building:33682e1bcb5386f4,campus-inferred:35cfeaca421f34e7,campus-inferred:35cfeaca421f34e7,building_in_campus,im3-source:51a8391b431e44bc,im3:51a8391b431e44bc,source-native building observation,9.6.2
building:0b12d34e835179f8,campus-inferred:35cfeaca421f34e7,campus-inferred:35cfeaca421f34e7,building_in_campus,im3-source:7563cd6483c7b389,im3:7563cd6483c7b389,source-native building observation,9.6.2
building:8c5606166c222129,campus-inferred:35cfeaca421f34e7,campus-inferred:35cfeaca421f34e7,building_in_campus,im3-source:bc7854232b72bbea,im3:bc7854232b72bbea,source-native building observation,9.6.2
building:7989b25ad74bc182,campus-inferred:393732daebaec4e6,campus-inferred:393732daebaec4e6,building_in_campus,im3-source:3199cc0321d03528,im3:3199cc0321d03528,source-native building observation,9.6.2
building:d89597fc6c47513d,campus-inferred:393732daebaec4e6,campus-inferred:393732daebaec4e6,building_in_campus,im3-source:a8a79a48d295207d,im3:a8a79a48d295207d,source-native building observation,9.6.2
building:581150bc5ae5fde7,campus-inferred:eeb0935b0123b0be,campus-inferred:eeb0935b0123b0be,building_in_campus,im3-source:479159ad5bf0c343,im3:479159ad5bf0c343,source-native building observation,9.6.2
building:581150bc5ae5fde7,campus-inferred:eeb0935b0123b0be,campus-inferred:eeb0935b0123b0be,building_in_campus,osm-way-693385812,gigawatt:osm-way-693385812,source-native building observation,9.6.2
building:6f4d6ceab631114d,campus-inferred:eeb0935b0123b0be,campus-inferred:eeb0935b0123b0be,building_in_campus,osm-way-714622339,gigawatt:osm-way-714622339,source-native building observation,9.6.2
building:8eab5c5cae483a26,campus-inferred:062bfb28f93a1bcd,campus-inferred:062bfb28f93a1bcd,building_in_campus,im3-source:597885250eb70be3,im3:597885250eb70be3,source-native building observation,9.6.2
building:e96c5b39c47553f6,campus-inferred:062bfb28f93a1bcd,campus-inferred:062bfb28f93a1bcd,building_in_campus,im3-source:8f815dc48f95429b,im3:8f815dc48f95429b,source-native building observation,9.6.2
building:b80a49b2b696a280,campus-inferred:062bfb28f93a1bcd,campus-inferred:062bfb28f93a1bcd,building_in_campus,im3-source:d480aabcfe3923d5,im3:d480aabcfe3923d5,source-native building observation,9.6.2
building:05d39ee471b8c5ac,campus-inferred:062bfb28f93a1bcd,campus-inferred:062bfb28f93a1bcd,building_in_campus,im3-source:f63c28d14a25bf50,im3:f63c28d14a25bf50,source-native building observation,9.6.2
building:401f0691a6af7564,campus-inferred:1c577f87b9924225,campus-inferred:1c577f87b9924225,building_in_campus,im3-source:1cd6d81262a813b8,im3:1cd6d81262a813b8,source-native building observation,9.6.2
building:232511ed01fa5879,campus-inferred:1c577f87b9924225,campus-inferred:1c577f87b9924225,building_in_campus,im3-source:2d728ae464bbb54f,im3:2d728ae464bbb54f,source-native building observation,9.6.2
building:f0c692b05782168b,campus-inferred:1c577f87b9924225,campus-inferred:1c577f87b9924225,building_in_campus,im3-source:bd2058744821a858,im3:bd2058744821a858,source-native building observation,9.6.2
building:0da4be58465d02ff,campus-inferred:7f8a30fb1214180b,campus-inferred:7f8a30fb1214180b,building_in_campus,im3-source:43f1163dec42562d,im3:43f1163dec42562d,source-native building observation,9.6.2
building:06894cdc3b9adff7,campus-inferred:7f8a30fb1214180b,campus-inferred:7f8a30fb1214180b,building_in_campus,im3-source:d9fc54c15300c8c0,im3:d9fc54c15300c8c0,source-native building observation,9.6.2
building:9b715370c428e024,campus-inferred:9dc723c78e2bafeb,campus-inferred:9dc723c78e2bafeb,building_in_campus,im3-source:98032db8c95c11c7,im3:98032db8c95c11c7,source-native building observation,9.6.2
building:9b715370c428e024,campus-inferred:9dc723c78e2bafeb,campus-inferred:9dc723c78e2bafeb,building_in_campus,osm-way-1253282099,gigawatt:osm-way-1253282099,source-native building observation,9.6.2
building:76c5512189432b1a,campus-inferred:9dc723c78e2bafeb,campus-inferred:9dc723c78e2bafeb,building_in_campus,im3-source:a2bdc64aaf5d01b2,im3:a2bdc64aaf5d01b2,source-native building observation,9.6.2
building:76c5512189432b1a,campus-inferred:9dc723c78e2bafeb,campus-inferred:9dc723c78e2bafeb,building_in_campus,osm-way-1020877489,gigawatt:osm-way-1020877489,source-native building observation,9.6.2
building:9d859845770f6ab9,campus-inferred:9dc723c78e2bafeb,campus-inferred:9dc723c78e2bafeb,building_in_campus,im3-source:b7c56d04afc61139,im3:b7c56d04afc61139,source-native building observation,9.6.2
building:9d859845770f6ab9,campus-inferred:9dc723c78e2bafeb,campus-inferred:9dc723c78e2bafeb,building_in_campus,osm-way-1020877488,gigawatt:osm-way-1020877488,source-native building observation,9.6.2
building:0faeff456ef228b1,campus-inferred:a7e44d020c6ee305,campus-inferred:a7e44d020c6ee305,building_in_campus,im3-source:1908bdb3ace4f00a,im3:1908bdb3ace4f00a,source-native building observation,9.6.2
building:14dc12a2b93427c0,campus-inferred:a7e44d020c6ee305,campus-inferred:a7e44d020c6ee305,building_in_campus,im3-source:272e0c989216c865,im3:272e0c989216c865,source-native building observation,9.6.2
building:f0cc6f96cdab404d,campus-inferred:681e56c9e6b6132c,campus-inferred:681e56c9e6b6132c,building_in_campus,im3-source:a62023b37d826775,im3:a62023b37d826775,source-native building observation,9.6.2
building:3c23bb8de2d850f6,campus-inferred:681e56c9e6b6132c,campus-inferred:681e56c9e6b6132c,building_in_campus,im3-source:bf30d410191b773d,im3:bf30d410191b773d,source-native building observation,9.6.2
building:609b91252976a057,campus-inferred:f97572a0ef9fd07b,campus-inferred:f97572a0ef9fd07b,building_in_campus,osm-way-597970806,gigawatt:osm-way-597970806,source-native building observation,9.6.2
building:956fda3501d1a560,campus-inferred:f97572a0ef9fd07b,campus-inferred:f97572a0ef9fd07b,building_in_campus,osm-way-597970809,gigawatt:osm-way-597970809,source-native building observation,9.6.2
building:844b7bc3fbec99e7,campus-inferred:f97572a0ef9fd07b,campus-inferred:f97572a0ef9fd07b,building_in_campus,osm-way-597970811,gigawatt:osm-way-597970811,source-native building observation,9.6.2
building:4e5759dfa19c8127,campus-inferred:f97572a0ef9fd07b,campus-inferred:f97572a0ef9fd07b,building_in_campus,osm-way-597970813,gigawatt:osm-way-597970813,source-native building observation,9.6.2
building:5cfc97de3c642e07,campus-inferred:396286d756570e0a,campus-inferred:396286d756570e0a,building_in_campus,osm-way-300969614,gigawatt:osm-way-300969614,source-native building observation,9.6.2
building:f8c1477aef2252a6,campus-inferred:396286d756570e0a,campus-inferred:396286d756570e0a,building_in_campus,osm-way-300969616,gigawatt:osm-way-300969616,source-native building observation,9.6.2
building:9ba1d0915c56a99d,campus-inferred:396286d756570e0a,campus-inferred:396286d756570e0a,building_in_campus,osm-way-300969619,gigawatt:osm-way-300969619,source-native building observation,9.6.2
building:330d50882c5d4c7b,campus-inferred:8b565af7511e7170,campus-inferred:8b565af7511e7170,building_in_campus,im3-source:0133def8113668e3,im3:0133def8113668e3,source-native building observation,9.6.2
building:1c318917a867143e,campus-inferred:8b565af7511e7170,campus-inferred:8b565af7511e7170,building_in_campus,im3-source:a10f8abc04db7843,im3:a10f8abc04db7843,source-native building observation,9.6.2
building:f1eb2babde1957cf,campus-inferred:78a5262ef80b21d9,campus-inferred:78a5262ef80b21d9,building_in_campus,im3-source:548d7405b8b21cfb,im3:548d7405b8b21cfb,source-native building observation,9.6.2
building:428240123ca775d9,campus-inferred:78a5262ef80b21d9,campus-inferred:78a5262ef80b21d9,building_in_campus,im3-source:caf3ce376dc00050,im3:caf3ce376dc00050,source-native building observation,9.6.2
building:8572d7896d428294,campus-inferred:86254f990601c599,campus-inferred:86254f990601c599,building_in_campus,im3-source:43a5f3c5d552bf7b,im3:43a5f3c5d552bf7b,source-native building observation,9.6.2
building:6e6c813007ce81ac,campus-inferred:86254f990601c599,campus-inferred:86254f990601c599,building_in_campus,im3-source:5dff1ba1d22f086c,im3:5dff1ba1d22f086c,source-native building observation,9.6.2
building:45fc6bfbce78f2c6,campus-inferred:86254f990601c599,campus-inferred:86254f990601c599,building_in_campus,im3-source:7a30703244c0898a,im3:7a30703244c0898a,source-native building observation,9.6.2
building:599031d55d2f06ee,campus-inferred:86254f990601c599,campus-inferred:86254f990601c599,building_in_campus,im3-source:9b7b501a80ca38f9,im3:9b7b501a80ca38f9,source-native building observation,9.6.2
building:f8e056a99480e2a7,campus-inferred:8b8ea684c4ff39a9,campus-inferred:8b8ea684c4ff39a9,building_in_campus,im3-source:5c152a6b6b097632,im3:5c152a6b6b097632,source-native building observation,9.6.2
building:442060d8342f6afa,campus-inferred:8b8ea684c4ff39a9,campus-inferred:8b8ea684c4ff39a9,building_in_campus,im3-source:727b0ec609d5735c,im3:727b0ec609d5735c,source-native building observation,9.6.2
building:f2f443ef2a51b030,campus-inferred:d4c5ffa549d3fdb6,campus-inferred:d4c5ffa549d3fdb6,building_in_campus,im3-source:79a70cbe773bcca9,im3:79a70cbe773bcca9,source-native building observation,9.6.2
building:d1955c726f1b59f0,campus-inferred:d4c5ffa549d3fdb6,campus-inferred:d4c5ffa549d3fdb6,building_in_campus,im3-source:f0226597023a9e86,im3:f0226597023a9e86,source-native building observation,9.6.2
building:439e57fe4061482d,campus-inferred:d4c5ffa549d3fdb6,campus-inferred:d4c5ffa549d3fdb6,building_in_campus,osm-way-1134911642,gigawatt:osm-way-1134911642,source-native building observation,9.6.2
building:02e4811bb9011b8b,campus-inferred:d4c5ffa549d3fdb6,campus-inferred:d4c5ffa549d3fdb6,building_in_campus,osm-way-1464257784,gigawatt:osm-way-1464257784,source-native building observation,9.6.2
building:afcc70aca279cb90,campus-inferred:9e24d66abed4ec26,campus-inferred:9e24d66abed4ec26,building_in_campus,im3-source:aa520151ca3dbf93,im3:aa520151ca3dbf93,source-native building observation,9.6.2
building:86fe6501efd71f3a,campus-inferred:9e24d66abed4ec26,campus-inferred:9e24d66abed4ec26,building_in_campus,osm-way-1287260558,gigawatt:osm-way-1287260558,source-native building observation,9.6.2
building:2463d170e08bd7be,campus-inferred:4e159b315728f4be,campus-inferred:4e159b315728f4be,building_in_campus,im3-source:6b9cdee4c155db16,im3:6b9cdee4c155db16,source-native building observation,9.6.2
building:db7f2f33e05c30c8,campus-inferred:4e159b315728f4be,campus-inferred:4e159b315728f4be,building_in_campus,osm-way-1090837713,gigawatt:osm-way-1090837713,source-native building observation,9.6.2
building:bf5abf9dd590e27e,campus-inferred:b5df3b84b8ba4ed7,campus-inferred:b5df3b84b8ba4ed7,building_in_campus,im3-source:20a87ec66153abaa,im3:20a87ec66153abaa,source-native building observation,9.6.2
building:bf5abf9dd590e27e,campus-inferred:b5df3b84b8ba4ed7,campus-inferred:b5df3b84b8ba4ed7,building_in_campus,osm-way-1287260553,gigawatt:osm-way-1287260553,source-native building observation,9.6.2
