Pipeline Type,Entity ID,Entity Name,Plant ID,Plant Name,Plant State,County,Balancing Authority Code,Sector,Generator ID,Nameplate Capacity (MW),Net Summer Capacity (MW),Net Winter Capacity (MW),Technology,Technology Group,Energy Source Code,Prime Mover Code,Expected Month,Expected Year,Status,Latitude,Longitude
Retirement,55937,Entergy Texas Inc.,3459.0,Sabine,TX,Orange,MISO,Electric Utility,4,591.6,490.1,492.7,Natural Gas Steam Turbine,Natural gas,NG,ST,7.0,2026.0,(OP) Operating,30.0242,-93.878
Retirement,17718,Southwestern Public Service Co,3482.0,Jones,TX,Lubbock,SWPP,Electric Utility,1,247.5,243.0,243.0,Natural Gas Steam Turbine,Natural gas,NG,ST,12.0,2031.0,(OP) Operating,33.5239,-101.7392
Retirement,17718,Southwestern Public Service Co,3482.0,Jones,TX,Lubbock,SWPP,Electric Utility,2,247.5,243.0,243.0,Natural Gas Steam Turbine,Natural gas,NG,ST,12.0,2034.0,(OP) Operating,33.5239,-101.7392
Retirement,17718,Southwestern Public Service Co,3482.0,Jones,TX,Lubbock,SWPP,Electric Utility,3,182.7,166.0,183.0,Natural Gas Fired Combustion Turbine,Natural gas,NG,GT,12.0,2056.0,(OP) Operating,33.5239,-101.7392
Retirement,17718,Southwestern Public Service Co,3482.0,Jones,TX,Lubbock,SWPP,Electric Utility,4,182.7,168.0,183.0,Natural Gas Fired Combustion Turbine,Natural gas,NG,GT,12.0,2058.0,(OP) Operating,33.5239,-101.7392
Retirement,17718,Southwestern Public Service Co,3484.0,Nichols,TX,Potter,SWPP,Electric Utility,1,113.6,107.0,107.0,Natural Gas Steam Turbine,Natural gas,NG,ST,12.0,2028.0,(OP) Operating,35.283357,-101.7464
Retirement,17718,Southwestern Public Service Co,3484.0,Nichols,TX,Potter,SWPP,Electric Utility,2,113.6,106.0,106.0,Natural Gas Steam Turbine,Natural gas,NG,ST,12.0,2027.0,(OP) Operating,35.283357,-101.7464
Retirement,17718,Southwestern Public Service Co,3484.0,Nichols,TX,Potter,SWPP,Electric Utility,3,247.5,244.0,244.0,Natural Gas Steam Turbine,Natural gas,NG,ST,12.0,2030.0,(OP) Operating,35.283357,-101.7464
Retirement,17718,Southwestern Public Service Co,3485.0,Plant X,TX,Lamb,SWPP,Electric Utility,4,190.4,190.0,190.0,Natural Gas Steam Turbine,Natural gas,NG,ST,12.0,2027.0,(OP) Operating,34.1661,-102.4114
Retirement,16604,City of San Antonio - (TX),3611.0,O W Sommers,TX,Bexar,ERCO,Electric Utility,1,446.0,420.0,420.0,Natural Gas Steam Turbine,Natural gas,NG,ST,3.0,2027.0,(OP) Operating,29.308056,-98.3242
Retirement,16604,City of San Antonio - (TX),3611.0,O W Sommers,TX,Bexar,ERCO,Electric Utility,2,446.0,410.0,410.0,Natural Gas Steam Turbine,Natural gas,NG,ST,3.0,2029.0,(OP) Operating,29.308056,-98.3242
Retirement,733,Appalachian Power Co,3775.0,Clinch River,VA,Russell,PJM,Electric Utility,1,237.5,230.0,235.0,Natural Gas Steam Turbine,Natural gas,NG,ST,5.0,2030.0,(OP) Operating,36.9333,-82.1997
Retirement,733,Appalachian Power Co,3775.0,Clinch River,VA,Russell,PJM,Electric Utility,2,237.5,230.0,235.0,Natural Gas Steam Turbine,Natural gas,NG,ST,5.0,2030.0,(OP) Operating,36.9333,-82.1997
Retirement,13781,Northern States Power Co - Minnesota,4005.0,French Island,WI,La Crosse,MISO,Electric Utility,1,15.2,9.0,9.0,Municipal Solid Waste,Other renewables,MSW,ST,6.0,2030.0,(OP) Operating,43.8292,-91.2597
Retirement,13781,Northern States Power Co - Minnesota,4005.0,French Island,WI,La Crosse,MISO,Electric Utility,2,15.2,7.0,7.0,Municipal Solid Waste,Other renewables,MSW,ST,6.0,2030.0,(OP) Operating,43.8292,-91.2597
Retirement,13781,Northern States Power Co - Minnesota,4005.0,French Island,WI,La Crosse,MISO,Electric Utility,3,78.8,61.0,81.0,Petroleum Liquids,Other thermal,DFO,GT,6.0,2030.0,(OP) Operating,43.8292,-91.2597
Retirement,13781,Northern States Power Co - Minnesota,4005.0,French Island,WI,La Crosse,MISO,Electric Utility,4,78.8,58.0,78.0,Petroleum Liquids,Other thermal,DFO,GT,6.0,2030.0,(OP) Operating,43.8292,-91.2597
Retirement,13781,Northern States Power Co - Minnesota,4011.0,St Croix Falls,WI,Polk,MISO,Electric Utility,1,2.5,1.8,1.4,Conventional Hydroelectric,Hydro,WAT,HY,12.0,2027.0,(OP) Operating,45.41167,-92.6469
Retirement,13781,Northern States Power Co - Minnesota,4011.0,St Croix Falls,WI,Polk,MISO,Electric Utility,2,2.5,1.8,1.4,Conventional Hydroelectric,Hydro,WAT,HY,12.0,2027.0,(OP) Operating,45.41167,-92.6469
Retirement,13781,Northern States Power Co - Minnesota,4011.0,St Croix Falls,WI,Polk,MISO,Electric Utility,3,2.5,1.9,1.5,Conventional Hydroelectric,Hydro,WAT,HY,12.0,2027.0,(OP) Operating,45.41167,-92.6469
Retirement,13781,Northern States Power Co - Minnesota,4011.0,St Croix Falls,WI,Polk,MISO,Electric Utility,4,2.5,1.9,1.5,Conventional Hydroelectric,Hydro,WAT,HY,12.0,2027.0,(OP) Operating,45.41167,-92.6469
Retirement,13781,Northern States Power Co - Minnesota,4011.0,St Croix Falls,WI,Polk,MISO,Electric Utility,5,3.4,2.0,1.6,Conventional Hydroelectric,Hydro,WAT,HY,12.0,2027.0,(OP) Operating,45.41167,-92.6469
Retirement,13781,Northern States Power Co - Minnesota,4011.0,St Croix Falls,WI,Polk,MISO,Electric Utility,6,3.4,1.9,1.5,Conventional Hydroelectric,Hydro,WAT,HY,12.0,2027.0,(OP) Operating,45.41167,-92.6469
Retirement,13781,Northern States Power Co - Minnesota,4011.0,St Croix Falls,WI,Polk,MISO,Electric Utility,7,3.2,2.0,1.6,Conventional Hydroelectric,Hydro,WAT,HY,12.0,2027.0,(OP) Operating,45.41167,-92.6469
Retirement,13781,Northern States Power Co - Minnesota,4011.0,St Croix Falls,WI,Polk,MISO,Electric Utility,8,3.2,1.9,1.5,Conventional Hydroelectric,Hydro,WAT,HY,12.0,2027.0,(OP) Operating,45.41167,-92.6469
Retirement,20847,Wisconsin Electric Power Co,4041.0,South Oak Creek,WI,Milwaukee,MISO,Electric Utility,7,317.6,306.5,309.3,Conventional Steam Coal,Coal,SUB,ST,12.0,2027.0,(OP) Operating,42.8457,-87.8294
Retirement,20847,Wisconsin Electric Power Co,4041.0,South Oak Creek,WI,Milwaukee,MISO,Electric Utility,8,324.0,309.5,312.7,Conventional Steam Coal,Coal,SUB,ST,12.0,2027.0,(OP) Operating,42.8457,-87.8294
Retirement,14354,PacifiCorp,4158.0,Dave Johnston,WY,Converse,PACE,Electric Utility,3,229.5,220.0,220.0,Conventional Steam Coal,Coal,SUB,ST,12.0,2027.0,(OP) Operating,42.8378,-105.7769
Retirement,56606,Calpine New Jersey Generation LLC,5083.0,Cumberland (NJ),NJ,Cumberland,PJM,IPP Non-CHP,CUMB,99.4,86.9,99.0,Natural Gas Fired Combustion Turbine,Natural gas,NG,GT,6.0,2027.0,(OP) Operating,39.3757,-74.9654
Retirement,520,Illinois Power Generating Co,6017.0,Newton,IL,Jasper,MISO,IPP Non-CHP,1,617.4,595.0,615.0,Conventional Steam Coal,Coal,SUB,ST,12.0,2027.0,(OP) Operating,38.9361,-88.2781
Retirement,30151,"Tri-State G & T Assn, Inc",6021.0,Craig (CO),CO,Moffat,WACM,Electric Utility,1,446.4,427.0,427.0,Conventional Steam Coal,Coal,SUB,ST,9.0,2026.0,(OP) Operating,40.4627,-107.5912
Retirement,30151,"Tri-State G & T Assn, Inc",6021.0,Craig (CO),CO,Moffat,WACM,Electric Utility,2,446.4,410.0,410.0,Conventional Steam Coal,Coal,SUB,ST,9.0,2028.0,(OP) Operating,40.4627,-107.5912
Retirement,30151,"Tri-State G & T Assn, Inc",6021.0,Craig (CO),CO,Moffat,WACM,Electric Utility,3,534.8,448.0,448.0,Conventional Steam Coal,Coal,SUB,ST,12.0,2029.0,(OP) Operating,40.4627,-107.5912
Retirement,5109,DTE Electric Company,6034.0,Belle River,MI,St Clair,MISO,Electric Utility,ST1,697.5,635.0,635.0,Conventional Steam Coal,Coal,SUB,ST,12.0,2028.0,(OP) Operating,42.7756,-82.495
Retirement,5109,DTE Electric Company,6034.0,Belle River,MI,St Clair,MISO,Electric Utility,ST2,697.5,635.0,635.0,Conventional Steam Coal,Coal,SUB,ST,12.0,2028.0,(OP) Operating,42.7756,-82.495
Retirement,11843,Maui Electric Co Ltd,6056.0,Kahului,HI,Maui,,Electric Utility,1,5.0,4.7,4.7,Petroleum Liquids,Other thermal,RFO,ST,12.0,2028.0,(OP) Operating,20.896884,-156.4627
Retirement,11843,Maui Electric Co Ltd,6056.0,Kahului,HI,Maui,,Electric Utility,2,5.0,4.8,4.8,Petroleum Liquids,Other thermal,RFO,ST,12.0,2028.0,(OP) Operating,20.896884,-156.4627
Retirement,11843,Maui Electric Co Ltd,6056.0,Kahului,HI,Maui,,Electric Utility,3,11.5,11.0,11.0,Petroleum Liquids,Other thermal,RFO,ST,12.0,2028.0,(OP) Operating,20.896884,-156.4627
Retirement,11843,Maui Electric Co Ltd,6056.0,Kahului,HI,Maui,,Electric Utility,4,12.5,11.9,11.9,Petroleum Liquids,Other thermal,RFO,ST,12.0,2028.0,(OP) Operating,20.896884,-156.4627
Retirement,10000,Evergy Metro,6065.0,Iatan,MO,Platte,SWPP,Electric Utility,1,754.9,716.7,716.7,Conventional Steam Coal,Coal,SUB,ST,,2039.0,(OP) Operating,39.4472,-94.98
Retirement,22500,"Evergy Kansas Central, Inc",6068.0,Jeffrey Energy Center,KS,Pottawatomie,SWPP,Electric Utility,1,720.0,725.2,725.2,Conventional Steam Coal,Coal,SUB,ST,,2039.0,(OP) Operating,39.286453,-96.11723
Retirement,22500,"Evergy Kansas Central, Inc",6068.0,Jeffrey Energy Center,KS,Pottawatomie,SWPP,Electric Utility,3,720.0,731.8,731.8,Conventional Steam Coal,Coal,SUB,ST,,2030.0,(OP) Operating,39.286453,-96.11723
Retirement,12686,Mississippi Power Co,6073.0,Victor J Daniel Jr,MS,Jackson,SOCO,Electric Utility,1,548.3,502.0,502.0,Conventional Steam Coal,Coal,SUB,ST,12.0,2027.0,(OP) Operating,30.5322,-88.5553
Retirement,12686,Mississippi Power Co,6073.0,Victor J Daniel Jr,MS,Jackson,SOCO,Electric Utility,2,548.3,502.0,502.0,Conventional Steam Coal,Coal,SUB,ST,12.0,2027.0,(OP) Operating,30.5322,-88.5553
Retirement,13756,Northern Indiana Pub Serv Co,6085.0,R M Schahfer,IN,Jasper,MISO,Electric Utility,17,423.5,361.0,361.0,Conventional Steam Coal,Coal,BIT,ST,10.0,2026.0,(OP) Operating,41.2164,-87.0261
Retirement,13756,Northern Indiana Pub Serv Co,6085.0,R M Schahfer,IN,Jasper,MISO,Electric Utility,18,423.5,361.0,361.0,Conventional Steam Coal,Coal,BIT,ST,10.0,2026.0,(OP) Operating,41.2164,-87.0261
Retirement,13781,Northern States Power Co - Minnesota,6090.0,Sherburne County,MN,Sherburne,MISO,Electric Utility,1,765.3,680.0,680.0,Conventional Steam Coal,Coal,SUB,ST,12.0,2026.0,(OP) Operating,45.3808,-93.8931
Retirement,13781,Northern States Power Co - Minnesota,6090.0,Sherburne County,MN,Sherburne,MISO,Electric Utility,3,938.7,876.0,876.0,Conventional Steam Coal,Coal,SUB,ST,12.0,2034.0,(OP) Operating,45.3808,-93.8931
Retirement,9324,Indiana Michigan Power Co,6166.0,Rockport,IN,Spencer,PJM,Electric Utility,1,1300.0,1300.0,1299.0,Conventional Steam Coal,Coal,SUB,ST,12.0,2028.0,(OP) Operating,37.9256,-87.0372
Retirement,9324,Indiana Michigan Power Co,6166.0,Rockport,IN,Spencer,PJM,Electric Utility,2,1300.0,1300.0,1299.0,Conventional Steam Coal,Coal,SUB,ST,12.0,2028.0,(OP) Operating,37.9256,-87.0372
Retirement,16572,Salt River Project,6177.0,Coronado,AZ,Apache,SRP,Electric Utility,CO1,410.9,380.0,380.0,Conventional Steam Coal,Coal,SUB,ST,12.0,2032.0,(OP) Operating,34.5789,-109.2708
Retirement,16572,Salt River Project,6177.0,Coronado,AZ,Apache,SRP,Electric Utility,CO2,410.9,382.0,382.0,Conventional Steam Coal,Coal,SUB,ST,12.0,2032.0,(OP) Operating,34.5789,-109.2708
Retirement,17718,Southwestern Public Service Co,6193.0,Harrington,TX,Potter,SWPP,Electric Utility,1,360.0,339.0,339.0,Natural Gas Steam Turbine,Natural gas,NG,ST,12.0,2036.0,(OP) Operating,35.29816,-101.7472
Retirement,17718,Southwestern Public Service Co,6193.0,Harrington,TX,Potter,SWPP,Electric Utility,2,360.0,339.0,339.0,Natural Gas Steam Turbine,Natural gas,NG,ST,12.0,2038.0,(OP) Operating,35.29816,-101.7472
Retirement,17718,Southwestern Public Service Co,6193.0,Harrington,TX,Potter,SWPP,Electric Utility,3,360.0,340.0,340.0,Natural Gas Steam Turbine,Natural gas,NG,ST,12.0,2040.0,(OP) Operating,35.29816,-101.7472
Retirement,17718,Southwestern Public Service Co,6194.0,Tolk,TX,Lamb,SWPP,Electric Utility,1,567.9,532.0,532.0,Conventional Steam Coal,Coal,SUB,ST,12.0,2028.0,(OP) Operating,34.186494,-102.57
Retirement,17718,Southwestern Public Service Co,6194.0,Tolk,TX,Lamb,SWPP,Electric Utility,2,567.9,535.0,535.0,Conventional Steam Coal,Coal,SUB,ST,12.0,2028.0,(OP) Operating,34.186494,-102.57
Retirement,20169,Avista Corp,6210.0,Northeast (WA),WA,Spokane,AVA,Electric Utility,1,61.8,45.0,66.0,Natural Gas Fired Combustion Turbine,Natural gas,NG,GT,12.0,2035.0,(OP) Operating,47.73511,-117.3705
Retirement,5860,Empire District Electric Co,6223.0,Empire Energy Center,MO,Jasper,SWPP,Electric Utility,1,129.0,78.0,90.0,Natural Gas Fired Combustion Turbine,Natural gas,NG,GT,12.0,2035.0,(OP) Operating,37.1385,-94.1041
Retirement,5860,Empire District Electric Co,6223.0,Empire Energy Center,MO,Jasper,SWPP,Electric Utility,2,129.0,77.0,95.0,Natural Gas Fired Combustion Turbine,Natural gas,NG,GT,12.0,2035.0,(OP) Operating,37.1385,-94.1041
Retirement,13781,Northern States Power Co - Minnesota,6231.0,Apple River,WI,St Croix,MISO,Electric Utility,1,0.8,0.4,0.5,Conventional Hydroelectric,Hydro,WAT,HY,12.0,2044.0,(OP) Operating,45.157552,-92.71621
Retirement,13781,Northern States Power Co - Minnesota,6231.0,Apple River,WI,St Croix,MISO,Electric Utility,3,0.8,0.5,0.6,Conventional Hydroelectric,Hydro,WAT,HY,12.0,2044.0,(OP) Operating,45.157552,-92.71621
Retirement,13781,Northern States Power Co - Minnesota,6231.0,Apple River,WI,St Croix,MISO,Electric Utility,4,0.8,0.5,0.6,Conventional Hydroelectric,Hydro,WAT,HY,12.0,2044.0,(OP) Operating,45.157552,-92.71621
Retirement,17543,South Carolina Public Service Authority,6249.0,Winyah,SC,Georgetown,SC,Electric Utility,1,330.8,275.0,280.0,Conventional Steam Coal,Coal,BIT,ST,12.0,2030.0,(OP) Operating,33.33184,-79.35724
Retirement,17543,South Carolina Public Service Authority,6249.0,Winyah,SC,Georgetown,SC,Electric Utility,2,315.0,285.0,290.0,Conventional Steam Coal,Coal,BIT,ST,12.0,2030.0,(OP) Operating,33.33184,-79.35724
Retirement,17543,South Carolina Public Service Authority,6249.0,Winyah,SC,Georgetown,SC,Electric Utility,3,315.0,285.0,290.0,Conventional Steam Coal,Coal,BIT,ST,12.0,2030.0,(OP) Operating,33.33184,-79.35724
Retirement,17543,South Carolina Public Service Authority,6249.0,Winyah,SC,Georgetown,SC,Electric Utility,4,315.0,285.0,290.0,Conventional Steam Coal,Coal,BIT,ST,12.0,2030.0,(OP) Operating,33.33184,-79.35724
Retirement,3046,Duke Energy Progress - (NC),6250.0,Mayo,NC,Person,CPLE,Electric Utility,1,763.2,704.0,713.0,Conventional Steam Coal,Coal,BIT,ST,6.0,2031.0,(OP) Operating,36.5278,-78.8917
Retirement,10451,Kotzebue Electric Assn Inc,6304.0,Kotzebue Hybrid,AK,NORTHWEST ARCTIC,,Electric Utility,PV1,0.1,0.1,0.1,Solar Photovoltaic,Solar,SUN,PV,7.0,2040.0,(OP) Operating,66.837778,-162.5569
Retirement,10451,Kotzebue Electric Assn Inc,6304.0,Kotzebue Hybrid,AK,NORTHWEST ARCTIC,,Electric Utility,PV2,0.1,0.1,0.1,Solar Photovoltaic,Solar,SUN,PV,7.0,2040.0,(OP) Operating,66.837778,-162.5569
Retirement,10451,Kotzebue Electric Assn Inc,6304.0,Kotzebue Hybrid,AK,NORTHWEST ARCTIC,,Electric Utility,PV3,0.1,0.1,0.1,Solar Photovoltaic,Solar,SUN,PV,7.0,2040.0,(OP) Operating,66.837778,-162.5569
Retirement,10451,Kotzebue Electric Assn Inc,6304.0,Kotzebue Hybrid,AK,NORTHWEST ARCTIC,,Electric Utility,PV4,0.1,0.1,0.1,Solar Photovoltaic,Solar,SUN,PV,7.0,2040.0,(OP) Operating,66.837778,-162.5569
Retirement,10451,Kotzebue Electric Assn Inc,6304.0,Kotzebue Hybrid,AK,NORTHWEST ARCTIC,,Electric Utility,PV5,0.1,0.1,0.1,Solar Photovoltaic,Solar,SUN,PV,7.0,2040.0,(OP) Operating,66.837778,-162.5569
Retirement,10451,Kotzebue Electric Assn Inc,6304.0,Kotzebue Hybrid,AK,NORTHWEST ARCTIC,,Electric Utility,PV6,0.1,0.1,0.1,Solar Photovoltaic,Solar,SUN,PV,7.0,2040.0,(OP) Operating,66.837778,-162.5569
Retirement,10451,Kotzebue Electric Assn Inc,6304.0,Kotzebue Hybrid,AK,NORTHWEST ARCTIC,,Electric Utility,PV7,0.1,0.1,0.1,Solar Photovoltaic,Solar,SUN,PV,7.0,2040.0,(OP) Operating,66.837778,-162.5569
Retirement,10451,Kotzebue Electric Assn Inc,6304.0,Kotzebue Hybrid,AK,NORTHWEST ARCTIC,,Electric Utility,PV8,0.1,0.1,0.1,Solar Photovoltaic,Solar,SUN,PV,7.0,2040.0,(OP) Operating,66.837778,-162.5569
Retirement,17166,Sierra Pacific Power Co,6510.0,Brunswick,NV,Carson City,NEVP,Electric Utility,1,2.0,2.0,2.0,Petroleum Liquids,Other thermal,DFO,IC,9.0,2028.0,(OS) Out of service and NOT expected to return to service in next calendar year,39.1522,-119.7478
Retirement,17166,Sierra Pacific Power Co,6510.0,Brunswick,NV,Carson City,NEVP,Electric Utility,2,2.0,2.0,2.0,Petroleum Liquids,Other thermal,DFO,IC,9.0,2028.0,(OS) Out of service and NOT expected to return to service in next calendar year,39.1522,-119.7478
Retirement,17166,Sierra Pacific Power Co,6510.0,Brunswick,NV,Carson City,NEVP,Electric Utility,3,2.0,2.0,2.0,Petroleum Liquids,Other thermal,DFO,IC,9.0,2028.0,(OS) Out of service and NOT expected to return to service in next calendar year,39.1522,-119.7478
Retirement,56146,"Black Hills Colorado Electric, LLC",6516.0,Rocky Ford,CO,Otero,PSCO,Electric Utility,IC1A,2.0,2.0,2.0,Petroleum Liquids,Other thermal,DFO,IC,12.0,2029.0,(OP) Operating,38.0492,-103.7136
Retirement,56146,"Black Hills Colorado Electric, LLC",6516.0,Rocky Ford,CO,Otero,PSCO,Electric Utility,IC2,2.0,2.0,2.0,Petroleum Liquids,Other thermal,DFO,IC,12.0,2029.0,(OP) Operating,38.0492,-103.7136
Retirement,56146,"Black Hills Colorado Electric, LLC",6516.0,Rocky Ford,CO,Otero,PSCO,Electric Utility,IC3,2.0,2.0,2.0,Petroleum Liquids,Other thermal,DFO,IC,12.0,2029.0,(OP) Operating,38.0492,-103.7136
Retirement,56146,"Black Hills Colorado Electric, LLC",6516.0,Rocky Ford,CO,Otero,PSCO,Electric Utility,IC4,2.0,2.0,2.0,Petroleum Liquids,Other thermal,DFO,IC,12.0,2029.0,(OP) Operating,38.0492,-103.7136
Retirement,56146,"Black Hills Colorado Electric, LLC",6516.0,Rocky Ford,CO,Otero,PSCO,Electric Utility,IC5,2.0,2.0,2.0,Petroleum Liquids,Other thermal,DFO,IC,12.0,2029.0,(OP) Operating,38.0492,-103.7136
Retirement,15143,Platte River Power Authority,6761.0,Rawhide,CO,Larimer,PSCO,Electric Utility,1,293.6,280.0,280.0,Conventional Steam Coal,Coal,SUB,ST,12.0,2029.0,(OP) Operating,40.860905,-105.0212
Retirement,16604,City of San Antonio - (TX),7097.0,J K Spruce,TX,Bexar,ERCO,Electric Utility,1,566.0,560.0,560.0,Conventional Steam Coal,Coal,SUB,ST,12.0,2028.0,(OP) Operating,29.309722,-98.3203
Retirement,13781,Northern States Power Co - Minnesota,7237.0,Angus Anson,SD,Minnehaha,MISO,Electric Utility,1,119.7,97.0,115.0,Natural Gas Fired Combustion Turbine,Natural gas,NG,GT,12.0,2040.0,(OP) Operating,43.60347,-96.6356
Retirement,13781,Northern States Power Co - Minnesota,7237.0,Angus Anson,SD,Minnehaha,MISO,Electric Utility,2,119.7,99.0,118.0,Natural Gas Fired Combustion Turbine,Natural gas,NG,GT,12.0,2040.0,(OP) Operating,43.60347,-96.6356
Retirement,56606,Calpine New Jersey Generation LLC,7288.0,Sherman Avenue,NJ,Cumberland,PJM,IPP Non-CHP,SEHR,112.8,86.9,99.0,Natural Gas Fired Combustion Turbine,Natural gas,NG,GT,6.0,2027.0,(OP) Operating,39.451,-75.0578
Retirement,40437,Emerald People's Utility Dist,7413.0,Short Mountain,OR,Lane,PACW,Electric Utility,1,0.8,0.8,0.8,Landfill Gas,Other renewables,LFG,IC,12.0,2027.0,(OP) Operating,43.96211,-122.9974
Retirement,40437,Emerald People's Utility Dist,7413.0,Short Mountain,OR,Lane,PACW,Electric Utility,2,0.8,0.8,0.8,Landfill Gas,Other renewables,LFG,IC,12.0,2027.0,(OP) Operating,43.96211,-122.9974
Retirement,40437,Emerald People's Utility Dist,7413.0,Short Mountain,OR,Lane,PACW,Electric Utility,3,0.8,0.8,0.8,Landfill Gas,Other renewables,LFG,IC,12.0,2027.0,(OP) Operating,43.96211,-122.9974
Retirement,40437,Emerald People's Utility Dist,7413.0,Short Mountain,OR,Lane,PACW,Electric Utility,4,0.8,0.8,0.8,Landfill Gas,Other renewables,LFG,IC,12.0,2027.0,(OP) Operating,43.96211,-122.9974
Retirement,11626,City of Marceline - (MO),7470.0,Marceline,MO,Linn,MISO,Electric Utility,1,1.0,1.0,1.0,Petroleum Liquids,Other thermal,DFO,IC,12.0,2027.0,(SB) Standby/Backup: available for service but not normally used,39.716944,-92.94583
Retirement,11626,City of Marceline - (MO),7470.0,Marceline,MO,Linn,MISO,Electric Utility,2,3.0,3.0,3.0,Petroleum Liquids,Other thermal,DFO,IC,12.0,2027.0,(SB) Standby/Backup: available for service but not normally used,39.716944,-92.94583
Retirement,16534,Sacramento Municipal Util Dist,7526.0,Solano Wind,CA,Solano,CISO,Electric Utility,2,24.0,24.0,24.0,Onshore Wind Turbine,Wind,WND,WT,3.0,2028.0,(OP) Operating,38.116415,-121.769
Retirement,16534,Sacramento Municipal Util Dist,7526.0,Solano Wind,CA,Solano,CISO,Electric Utility,2B,63.0,63.0,63.0,Onshore Wind Turbine,Wind,WND,WT,3.0,2028.0,(OP) Operating,38.116415,-121.769
Retirement,56146,"Black Hills Colorado Electric, LLC",7995.0,Airport Industrial,CO,Pueblo,PSCO,Electric Utility,IC1,2.5,2.5,2.5,Petroleum Liquids,Other thermal,DFO,IC,12.0,2033.0,(OP) Operating,38.2844,-104.5308
Retirement,56146,"Black Hills Colorado Electric, LLC",7995.0,Airport Industrial,CO,Pueblo,PSCO,Electric Utility,IC2,2.5,2.5,2.5,Petroleum Liquids,Other thermal,DFO,IC,12.0,2033.0,(OP) Operating,38.2844,-104.5308
Retirement,56146,"Black Hills Colorado Electric, LLC",7995.0,Airport Industrial,CO,Pueblo,PSCO,Electric Utility,IC3,2.5,2.5,2.5,Petroleum Liquids,Other thermal,DFO,IC,12.0,2033.0,(OP) Operating,38.2844,-104.5308
Retirement,56146,"Black Hills Colorado Electric, LLC",7995.0,Airport Industrial,CO,Pueblo,PSCO,Electric Utility,IC4,2.5,2.5,2.5,Petroleum Liquids,Other thermal,DFO,IC,12.0,2033.0,(OP) Operating,38.2844,-104.5308
Retirement,20856,Wisconsin Power & Light Co,8023.0,Columbia (WI),WI,Columbia,MISO,Electric Utility,1,556.0,568.0,582.0,Conventional Steam Coal,Coal,SUB,ST,12.0,2029.0,(OP) Operating,43.4864,-89.4203
Retirement,20856,Wisconsin Power & Light Co,8023.0,Columbia (WI),WI,Columbia,MISO,Electric Utility,2,556.0,560.3,545.3,Conventional Steam Coal,Coal,SUB,ST,12.0,2029.0,(OP) Operating,43.4864,-89.4203
Retirement,18315,Sunflower Electric Power Corp,8037.0,Clifton,KS,Washington,SWPP,Electric Utility,1,85.0,76.2,76.2,Natural Gas Fired Combustion Turbine,Natural gas,NG,GT,6.0,2028.0,(OP) Operating,39.6125,-97.2778
Retirement,18315,Sunflower Electric Power Corp,8037.0,Clifton,KS,Washington,SWPP,Electric Utility,2,2.5,2.5,2.5,Petroleum Liquids,Other thermal,DFO,IC,6.0,2028.0,(SB) Standby/Backup: available for service but not normally used,39.6125,-97.2778
Retirement,12685,Entergy Mississippi LLC,8054.0,Gerald Andrus,MS,Washington,MISO,Electric Utility,1,781.4,701.1,720.1,Natural Gas Steam Turbine,Natural gas,NG,ST,6.0,2035.0,(OP) Operating,33.35,-91.1167
